,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
270,83.1300,89.3800,50.1300,54.8100,17.9011,362933700,0.0000,QCOM,2001-02-28
271,81.8800,87.0000,67.7500,84.0600,27.4542,328638300,0.0000,QCOM,2001-01-31
272,82.3800,107.8000,74.2500,82.1900,26.8434,375019500,0.0000,QCOM,2000-12-29
273,63.3900,91.3800,61.0000,80.2500,26.2098,322872000,0.0000,QCOM,2000-11-30
274,72.6300,87.0000,63.1300,65.1100,21.2651,336761700,0.0000,QCOM,2000-10-31
275,60.8100,78.7500,58.0000,71.2500,23.2704,374615000,0.0000,QCOM,2000-09-29
276,64.9400,67.8800,54.8100,59.8800,19.5569,203143200,0.0000,QCOM,2000-08-31
277,59.9400,70.9400,51.5000,64.9400,21.2095,312944400,0.0000,QCOM,2000-07-31
278,71.2500,84.3100,57.5000,60.0000,19.5961,567542300,0.0000,QCOM,2000-06-30
279,109.6000,120.0000,60.0000,66.7500,21.8007,469704700,0.0000,QCOM,2000-05-31
280,148.7000,152.8000,92.2500,108.4000,35.4037,368124100,0.0000,QCOM,2000-04-28
281,140.5000,162.6000,122.0000,149.3000,48.7617,371554600,0.0000,QCOM,2000-03-31
282,131.5000,148.0000,120.1000,142.4000,46.5081,340319800,0.0000,QCOM,2000-02-29
283,199.0000,200.0000,105.6000,127.0000,41.4785,549189400,0.0000,QCOM,2000-01-31
284,363.5000,740.1000,166.5000,176.1000,57.5146,130509675,0.0000,QCOM,1999-12-31
